comment_id,video_id,keyword,category,text,sentiment
UgxKLtKS7vi3GPxY-GR4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Allahumma shalli Alla Sayidina Muhammad ❤❤❤,netral
UgyMor0UmLdN2wVzPRl4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Masya alloooh....
Habib unyil....😂😂",netral
Ugw43kuqGb2gNlEkynx4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Sehat"" ya habib Rizieq Shihab ❤",netral
Ugyv0YZHgGdQHz54jeN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Semoga habib Rizieq Shihab di lindungi oleh ALLAH SWT,netral
UgxSw4EjpeyvgNhkUSJ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,hatinya tk seputih jubahnya....,netral
UgxiD9o2XQCtfBplxoJ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,اَللَّهُمَّ صَلِّ عَلٰى سَيِّدِنَا مُحَمَّدٍ وَعَلٰى اٰلِ سَيِّدِنَا مُحَمَّدٍ,netral
UgyxClsUZ3Ws1SInc9x4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Semoga belau2 sehat selalu, dan ttp membimbing umat.  Aamiin!!!!",netral
UgzKsupeNk_vKx5xuP94AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Moga sehat selalu para Habaib dan ulama juga orang-orang yang menyayangi dan mencitai beliau
Aamiin",netral
Ugydx3CuWb1mEhzR6Sx4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Masya Allah...senang bngt melihat habib2, ulama2 bergabung...",netral
Ugy6cDjLuWhg56Cye5x4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Kami  berdoa smoga ummat Islam d Indonesia menyatu tuk menjaga NKRI ! Di kalangan apapun ! Kami Hormat n bangga PD para Kiai n Habib yg lurus2 !,netral
Ugxmn8Wr1TCqb8jQB9V4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Allahumma sholi ala Muhammad..❤❤,netral
UgzhYhUiNJ7bFUxk17N4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Ya Alloh sehatkalah para habaib dan para ulama ulama kami yang lurus dan panjangkanlah umur dan lindungilah para ulama dan para habaib dalam berdakwah amiin ❤❤❤❤❤,netral
UgwkkT1b-jN1OjlIgj94AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,اللهم صل على سيدنا محمد و على ال سيدنا محمد ❤❤❤❤❤❤❤❤,netral
UgyRZ5UObn6eFOpVpYV4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Masa allah yg blm sadar sadar kan ya allah,netral
UgzDOPr2K9ND3wWyxft4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Masya Allah nikmat Allah mana yg kau dustakan,netral
Ugzo7-4GWlcp2-seiPB4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Tetap di garis para HABAIB dan ulama'. Semoga ALLAH SWT tidak memisahkan kami dari garis habib dan ulama'. Dan menambah mahabbah kita sampai titik darah penghabisan, Amin Amin Amin.......",netral
UgwQkrzq3GIYAOs_Qv14AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Semoga sehat selalu ya Habibana❤,netral
UgwgUd7XAUZ6aKsx2wN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Saya senatiasa cinta para alim ulama dan habaib❤❤❤,netral
Ugyjmfi1V6QgKKF2XWl4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Sehat sehat kyai kyai Nusantara dan para ustadz yang mendidik dari kecil tanpa minta sepeser pun imbalan,netral
UgyncfJeOfVscR-eCS14AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Masya Allah... Barokalloh... Allahuakbar 3×, 🤲",netral
UgzzTeNicwzq6JCtlv54AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Rombongan ondel-ondel... 😊😊😊,netral
UgwiFBFh5TIjHXsQw3l4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Siapapun yg brjuang di jln Allah aku suport,",netral
UgzEkJE2fOcjWnf11rt4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Sehat selalu zuriyah Rosulullah SAW habibana habib IB HRS ♥️♥️♥️ ♥️,netral
UgyAG-Cc6MsUwUwg6vZ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Semoga semakin banyak ulama yg istiqomah …,netral
Ugzn-I6gqrtNdTMNT194AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Riziq ngacengan...😂😂😂,netral
UgxkIVy_r5ciD5WHg794AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,SEMOGA YG TERTIPU ORANG YAMAN SEGERA DISADARKAN OLEH ALLAH SWT.,netral
Ugzt9DKbzyhwm2TfL5R4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"selamat jalan  habib , semoga aman dan lancar dalam perjalanan ..",netral
UgxxTKh1s-uff0Yhhjx4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Cari dukungan kyai Pribumi,netral
UgyPsq1hgxF0onF5XmZ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Semoga panjang umur dan barokah ilmu nya utk Habibana Riziq Shihab....Aamiin,netral
UgxTi9WSMy2plaWmezN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Tabarokalloh  ya Habibana  ❤❤❤❤❤,netral
UgwMTpW8G2aWHuxWxxF4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Massha Alloh tabarakallah 
Semoga sehat selalu kyai hj Imaduddin Ustman al-Bantani ♥️♥️♥️ lailahailallah Muhammad Rosulullah Allohuakbar alfatihah 🤲🏽🤲🏽🤲🏽❤❤❤tuan seh Abdul Qodir Jaelani Al Zailani Al Baghdadi",netral
UgwqoePh1OlAWiIoLtl4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Masaa Alloh khj Imad imam kami pahlawan kami trima kasih kiyai Imad panjenengan imam kita se indonesia,netral
Ugxydu-ZFTiQRfvyfX54AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Alkhamduulillah
Minggat",netral
UgwODvRF_5JuGOoX1Cx4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Saya pengen bgt bisa mencium tangan IB HRS😢... mudah2an suatu saat nanti😊,netral
UgyDcJB2DXEZUEMrOa94AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Rosulullah saw itu ganteng masa keturunanya bgtu ...,netral
UgxOZk7IaYlYiisE3lR4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,ALHAMDULILLAH DI INDONESIA MASIH ADA ORANG BAIK AMANAH BERJUANG DEMI KEBAIKAN NEGARA DAN AGAMANYA YAKNI AGAMA ISLAM 🤲🤲🤲👍🇲🇨♥️,netral
UgzMMqOEnOo29BJPlm14AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Minta duit masih mendingan, kalau sudah minta istri apa gk bahayaaa...😂",netral
Ugxxxm9XvgyKX1w4R094AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Beginilah cintanya ulama garis lurus habib dan para kyai.,netral
Ugwd-DRqnTQ1gSGEqxZ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Masya Allah 
Tabarakallah 
Pejuang kebemaran",netral
UgxRXxVRetpgm7dUJMN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Masya Allah tabarakallah 
Barokallah KH Imaduddin sang pencerah",netral
Ugz66rh8N635DRLey0l4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Shollualannnabi Muhammad SAW,netral
UgxDdmWKrxdXb6kAgs94AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Semoga beliau dn Klrg sll dlm lindungan Allah,netral
UgxS2JPSdumnfCsL1bl4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Alhamdulillah ahirnya pergi juga...aman indonesiaku aman aman aman...aamiin aamiin aamiin ya robbal 'alamiin...🤲🏻🤲🏻🤲🏻,netral
UgwhyuKrhuYyg-FY2YJ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Ulama tidak dilihat dari pakaian tapi akhlaknya,netral
UgwCTJJtb2nEdllBFSN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Itu tingkat nya bikin nya pke nya bambu apa y,netral
UgzK3GGCM3PYHt1yg-F4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Oh ini yang sudah isra miraj 70x,netral
Ugwe6IEJD2bOu-5v8oF4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Orang yang engga sadar para kaum Yaman yang mau merebut NKRI.Coba baca sejarah  tentang kaum Yaman ada di NKRI, biar terang benderang..",netral
UgwC34Uo6E5yNksINyF4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Jayalah selalu kyai IMAD......,netral
Ugx5opcZkXlWCyuB0UB4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,allohuma sholi ala sayyidina muhammad❤❤❤,netral
UgxB_WdU0QjyyVVcP3Z4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Apanya MasyaAllah ta Barakallah.,netral
UgyJUzlz8CNEl4ryyyp4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Suaranya kayak ngelihat Malaikat yg sangat suci,netral
UgxXx3unnVTMzDyQRfd4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Imam unyiiiiil...,netral
UgxofLhrYB7Elak1FPN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Semoga panjang umur ya habibana ❤❤ sehat selalu..amiin,netral
Ugwyr4n2XXGuT40DARZ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Jgn lupa test DNA nya yaaa...,netral
UgyOX9wollvtV5BU0gh4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Smga pera ulama hususnya IB Habib rijik sihab diberikan umur panjang dn sllu dlm lingdungan  ALLAH SWT amiin ya robb,netral
UgyjoRqzjTBq_oGhmX54AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Alhamdulillah semoga berjaya dan panjang umur nya.,netral
Ugz_Lzy3hwj9r-nCJAB4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Akhlaqul Karimah yang menentukan seorang Imam Muslimin. Tak pandang besar kecilnya sebutan Imam.,netral
Ugw3ElDxSPyXHQSZucZ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"MasyaALLAH,ALHAMDULILLAH,sehat sllu ya habaib!",netral
UgzOZoJCUnQCtUuowoh4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Barokallooh...,netral
UgyDQNdJeqlUd0qjtYJ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,habib unyil lagi mau ke aceh ya,netral
UgxG7poTRumujYcYGJR4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Alhamdulillah Subhanallah...semoga selalu sehat HRS  dan Kyai Makruf. ....,netral
UgwTN751FxFOkPlBanN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Puja "" lah kedua org tuamu karena bersilaturahim dengan org tua itu lebih baik dari membangun sebuah mesjid (syeh, Abdul Qodir jaelani)",netral
UgwcsjAGErbaXHxDNmp4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Minggatw o ziq... cekne gk gawe kesro ae😂😂😂😂,netral
Ugx1gTIKbwGx57RQ8hN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Sehat2 habibana,netral
UgwVkg3uqQSMm2_tY4h4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Smg Alloh berikan kesehatan ,panjang umur pd IB HRS. Aamiin....",netral
Ugx8ZFzppSv6ASi8coN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,smoga yg blom sadar segera tersadarkan,netral
UgybV2-KAEV9S_P4xM94AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,ALLAHUMMA SHOLLI ALA SAYYIDINA MUHAMMAD ❤❤❤,netral
UgxFMlvelzMNTccsmqZ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Habibku yg ku rindu..kpn aku bisa ketemu lg,netral
UgycAizQ9H4TeZFgf_N4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Semoga berkah,netral
UgzLxonkey1pAY0OLnB4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,SALAM DARI UMI FIRZA . . . .! MASIH INGAT KAN. . . .?? 🎶🎵😊,netral
UgwAxEM_wrTNFK6qBxJ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,sehat sehat habibana....sellau dlm lindungan allloh swt,netral
Ugy6HZQ-hxfpuvakBi54AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Ternyata bukan siapa siapa.
ada tuh ibu² mantan tetangganya bersaksi bahwa dia dulu pamswakarsa",netral
UgzKL7ebJ_5MIlrcqxB4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"MasyaAllah ya Alloh,,,, ini orang blm sadar sadar😂😂😂",netral
UgySJVoDyBoPREruPQ54AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,sejatinya kita tunduk patuh kpd kedua orang tua & Alloh SWT bukan kepada manusia yg mengaku ngaku ingin diaku...😂😂😂,netral
UgxGv4nY67ygjZD7IMl4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Masyallah 
Tabarakallah 
Karbit Berisik Amit amit",netral
UgwGaecg8IK3bwgkd8d4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Habib Rizieq Shihab: pemberani, jujur dan amanah, SMG Alloh SWT memberi rejeki yg berlimpah dan halal, AAmiin ya rabbal aalamiin.",netral
UgzFOD3bveKiwFXYBaR4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Sehat slalu Habib 🙏❤,netral
Ugz9gGSHovxanhYuqDV4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Suka pengen ketawa 😂😂😂..,netral
UgyI9EE78_ijExNXeqd4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,MasyaAllah tabarakallah,netral
UgwMw4T7lfJvl05SGJ54AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Smoga Allah SWT selalu memberikan kesehatan, kekuatan dan kesabaran kpd Habib Rizieq Syihab beserta keluarga dan organisasinya agar bisa rerus berdakwah dan membela kebenaran serta keadilan 🤲",netral
Ugx6-NfpMOs5APCiZwN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Alhamdulillah Habibana Rizieq Syihab..
Semoga sehat selalu dan panjang umur dalam keberkahan... 🤲🤲🤲",netral
UgxcnhYLITJoipibw9p4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Terima kasih Kyai Imad, atas pencerahan berakhlaknya ❤",positif
UgwuiM_IyARgWc2asZd4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Massa allah ta Barakallah 👀🙏🏿cintai 2 org tua ku ja ✌,netral
Ugwj7kVUuGnk44oxaE94AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Barokalloh imam besar Habib Rizieq Shihab semoga selalu ada dalam lindungan Alloh SWT Aamiin,netral
UgxY0_NuKVHMluVPLPZ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Allah merohmati habib Rizieq Shihab dan para kyai 
Aamiin",netral
Ugz8svQw3CvVoegdMvt4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Habaib,siapa,dulu,",netral
Ugwl1Kd8oqAtraYO-nF4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Jadi inget Firza ....,netral
Ugy076LnZjBVyFj-l-t4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Somogah sehat selalu,netral
UgzACSswAXkBVR-KNUt4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Alhamdulillah Habibana Rizieq Syihab..
Semoga sehat selalu dan panjang umur dalam keberkahan... 🤲🤲🤲🌹🌹🌹",netral
Ugx2MJdgctA8WbnnixF4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,masyaalloh❤❤❤,netral
Ugw97zKOggva57Fllul4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Ya Alloh Tabarokalloh 
Habib Rizik ,habib hanif
Smog slalu dilindungi Alloh dlm perjuangan membela kebenaran  islam .",netral
Ugx_h_QOg9FUeRQ9JA94AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Moga sehat selalu,netral
Ugy2nDxYTaYToxcta9d4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Bib bib yg blm sadar semoga cepat sadar agar tidak blg unyillll,netral
UgwyrA9IXPmmbQVbKFR4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Ya Allah.., lindungilah HRS dari keburukan rezim pemerintahan saat ini❤❤",netral
Ugzm9VxzWmAtnXnUhCN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Semoga orang-orang Indonesia bisa sadar,netral
UgzHhNt8X8QUTYYwvid4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Judulnye salah cuy... HRS bukan nemuin KH. Ma'ruf amin,netral
Ugz30-yV_Av5TmBYwnZ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Terimakasih bib.. bersilaturahmi kpd ulama sepuh..Ma'ruf Amin..,netral
UgyVt2NJeFuvQV79VsF4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Semoga SiRijik dan si Hanif bisa bertobat yaa,,,Soalnya saat KH.Ma'ruf Amin menjabat Wapres,,sering kali di hina oleh Si Rijik,,",netral
UgxYurJHkY7QzMZu3FV4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Saat kyai Maruf aammin jdx wapres.rijik sihab pernah bilang istana setan.tempat setan.dll masih sudah sepantasnya dia minta maaf dr kesombanganya.,netral
UgzyLF1en_0r2kLM5FJ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Dulu oknum Ba'alawi ngatain Ma'ruf Amin Bab..., skrg giliran byk.penolakan dari umat Islam yg waras mulai merapat ke tokoh agama. Jgn percaya mereka cucu Nabi Muhammad SAW.",netral
Ugz3sUYt7ytFRG-JMfZ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Kibin"" sadar lah 😂😂😂😂",netral
UgzVJGYgi2krtdeofWl4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Alhamdulillah .,netral
UgxhNQp9SuXFH0GePyh4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Masyaa Allah...  ❤❤❤❤❤❤❤❤❤❤❤🇮🇩 IB HRS 🇮🇩❤❤❤❤❤❤❤❤❤❤❤,netral
Ugz3oeMgFGXaH9YCKdV4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Sabda Rassulullah SAW..kelak d akhir zmn ad 2 gol ulama..
1.Ad d lingkaran kekuasaan bhkn ikut berkecimpung n menikmati kekayaaan dr fasilitas kekuasaan tsb.
2.Ulama yg bersebrangan bhkn d benci dfitnah bahkan d buru para penguasa dzalim..
Mn yg kita pilih ..sesuai dgn anjuran Nabi kita pilihlah gol ulama yg ke 2.❤",netral
Ugwkf5ab2sHvQ9HiGq94AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Kan ada lagunya habib gurune NU jadi inilah maksudnya 😂😂,netral
Ugz2E_ADmawIuVnEVyJ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Kok blom minggat juga 😅,netral
UgzfrQnOW2mE9JZjUgN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Kirain udah kabur ke Yaman 😊,netral
UgwkpeoFNhy2SwMFrSh4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Masya Allah
Terus berjuang habib
Allahu Akbar",netral
Ugx1zY7Ah6F4nhWtXiJ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Segitunya mba😂😂,netral
UgzBWOHQU8KbvkPxzU54AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Rizieq Shihab Mao pulang ke habitatnye sono ke Pasar perdagangan manusia Hadramaut .. heheee,netral
Ugz6b2F_G40NgzE6fOp4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Siapa kah org org ini ???,netral
Ugxg1qzw02kCiQxD_wN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Ulama yang lurus selalu menyampaikan Amar Makruf nahi Munkar,netral
UgzBQpc67ZsZD8ophxR4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Video  lama,netral
Ugxjytm39qzX2NOUJQB4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Masyaallah, manusia suci lagi kunjungan.",netral
Ugw2HVBxNlCcShmbkyp4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Mo minta perlindungan ma kiyai pribumi,netral
UgyOpX-2C52lBDsHwaN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,😂😂😂 Habib dari mana??,netral
UgwnHW0G37Mc6qbIGBt4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Astaghfirullah.. gk sadar2..,netral
UgzkbGg7cY1rLogeEG54AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Semoga byk belajar 
Mana jalan sebenarnya 
Baalawi apakah itu",netral
UgyCXsYGpRYnzILIqGx4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,cangkok mencangkok ternyata bukan hanya soal tanaman tapi juga soal nasab keturunan,netral
UgwUk4hu7VjyMWtzdm94AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Pak Roy tolong di cek asli atau bukan kayaknya lawan yg sepadan sama  Roy suriyo,netral
UgxvW2i5eiLXq44_chR4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,😂😂 emang siape?,netral
Ugy8Odm8yBOmc702I5J4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,MASIH ADA PRIBUMI YANG NGIKUTIII......,netral
UgxKua4Oap9Q3Hnja294AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Jemblungggh😂😂😂,netral
UgyCv9ekx5jAhPDbqvR4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,fungsi tongkat apa sih,netral
Ugx3Ylt3yf0UJnrAdsJ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"mantap, mobilnya 😊",positif
Ugxwtw3m8FZrpMkjtBl4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Kata orangtua saya smua yg muncul di sosmed itu hiburan bukan buat tuntunan hidup...😊😊,netral
UgyAj8zAGUez0x6haUZ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Masih juga?,netral
Ugwm-onwoUftt56-URd4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Sejuk sekali pemandangan ini, semoga ulama lurus seperti habib Rizieq, kyai Makmun dan habib Hanif selalu di lindungi oleh Allah SWT 🤲🤲🤲",netral
UgxOIX5z57UUDsoIn4N4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"😂😂😂😂 dulu caci maki
Sekarang nempel 2",netral
UgwYqhdl2ypJ37VG2el4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Yg komen kebencian yakin orang pada gak ngajii...  gak pernah mondok, kecuali ngajinyaa di mama ufon",netral
UgwoXJWFAOJKvnybPBt4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Strategi para habib agar tidak di usir dari negeri ini.... Tp di belakang masih menghina dan mencaci kyai Pribumi... 
Kyai Ma'ruf Amiin dulu juga pernah di hina sering hinanya oleh pak Rizik...!",netral
UgySp70Z0w8iic2xtyB4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Yg percaya yg TDK berilmu.,netral
UgwRduCfXQxg6eIQ46B4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Ternyata msh blm sadar 😢,netral
UgwxO7zc193WHLdv26l4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Subhanalloh 3 x. ULAMA TEGAK LURUS  ULAMA GA CINTA DUNIA KO DIBENCI ? INI ULAMA YG DICINTAI ALLOH SWT DAN ROSULULLOH SAW,netral
UgzsDLxosg5xAp0fqvN4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Waduuuuuh imam besar perutnya dah datang,netral
Ugx0WIBm-D0wtcNYxM14AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Loh itu kan Cak Rizhik kabur to.,netral
UgyFwtw3TmJ_dv7fKxt4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Habib rujak Lg cari dukungan soalnya dia ngerasa udah .mau rungkat amin!,netral
UgylM3epQWofuOho8Id4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Yg di posting  sma yg mengeluarkan kata"" lebih mulia yg mengeluarkan kata"".",netral
Ugz3EiTB2gu7edoXGcF4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Semoga do cepat sadar   dulurku  . Jangan mudah dibohongi,positif
UgzOhOJ1bQoaXJCg6OF4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Adakah yg berani berangkat ke Gaza ?,netral
UgzXYKUQRLswJVTpzd94AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"HRS dan KH ,Ma,rup Amin , semoga  slalu diberikan kesehatan dan panjang umur . Beserta rombongan . Ulama kharismatik .",netral
UgwT3VJMcMFfTtx6Rvd4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Sudah rungkad masalah tes DNA, sekarang malah mendekati dan merayu para kiayi minta dukungan agar di akui cucu nabi",netral
UgwldycX-J6Vten9FhJ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Cari dukungan agar tdk dipulangkan ke kampung halamannya,netral
Ugy8uH2CXLCgeK5gvPZ4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Alhamdulillah... Rizik mau pulang ke Yaman...semoga selamat sampe Yaman..,netral
UgwdffkrcLav5bauBJ54AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Cepet cepet sadar,",netral
Ugxd59XUe2Ow_jP_LrB4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Semoga yg di kunjunge rezek ini sadar bahwa rezek bukan zureyat nabi,netral
Ugy6ifDxpJuRn55kpgh4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Kang riziq ndang nang omah meneng istigfar sak akeh2 e  rasah bengak -bengok,netral
UgwgNY737xUmgkCbUs14AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Alhamdulillah,netral
UgwZtVs0eOLOoz7g_Cl4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Hahaha penting fulus lancarrrrrrrr,netral
UgzjmVx5Cu2ZljRiL4l4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Lihat Habaib baalawi ,sama dg saudara kita warga papua dan yg dimanapun.",netral
Ugzhyx2iNeySn28skAl4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,😂😂😂 lmam Unyil 😂😂😂,netral
UgyELI4G7ph9rseQuIt4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Coba perhatikan dengan teliti.. itu bukan Kyai Ma Ruf amin,netral
UgzzU6qBElAaDb9xNyB4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Udah rungkat sekarang klan baalawi😂,netral
UgwgqJu5WAtOzocJP3B4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,"Semoga putih bajunya seputih hatinya krn Allah tidak melihat baju dan penampilanmu, tetapi melihat hatimu. Bi qolbin saliim.. Allah Maha Tahu apapun yg terselip dihati manusia baik maupun buruk.",negatif
UgwFnjRH64vtQIMkdKd4AaABAg,DSKRioo5lH4,percuma lapor MA,institusional,Jangan  bilang habib  dia  bukan habib  di bongi,netral
